Case_Type,Case_Num,State_Case_Num,Rec_Local_Office,Rec_State_Office,Rec_Regional_Office,Last_Sig_Event,Last_Event_Date,Region_ID,Work_State,OCC_Code,OCC_Title,Num_Aliens,Salary,Unit_of_Pay,Prevail_Wage,Unit_of_Pay_Prev,Emp_Name,Emp_City,Emp_State,Contact_Last,Contact_First,Att_Firm_Name,Att_Last,Att_First,Att_City,Att_State
"TEMP","04421304","200410201","11/17/04 00:00:00","11/17/04 00:00:00","01/04/05 00:00:00","Certified, Temporary","01/15/05 00:00:00",4,"NC","318.687-010","Kitchen Helper",6,7.0000,"H",6.0000,"H","COCULA MEXI AN RESTAURANT","HENDERSENVILLE","NC","HERNANDEZ","MIGUEL","AMEB BUSINESS GROUP, INC.","PENA","BERNARDO","BROWNSVILLE","TX"
"TEMP","05442317",,"11/29/04 00:00:00","11/29/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"MO","408.687-014","Laborer, Landscape",6,7.0700,"H",7.4400,"H","Rite-A-Way Lawn Care LLC.","O'Fallon","MO","Stricker","Bradley","AgWorks, Inc.","agent",,"Lake Park","GA"
"TEMP","05442374","V-IL57580","11/16/04 00:00:00","11/16/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"IL","408.687-014","Laborer, Landscape",8,7.3800,"H",7.3800,"H","Santelli's Landscaping, Inc.","Chicago","IL","Santelli","Jose","Federation of Employers & Workers of America","Resendez","Rosario","Bay City","TX"
"TEMP","05442320",,"11/22/04 00:00:00","12/16/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"MO","408.687-014","Laborer, Landscape",9,7.1700,"H",7.4400,"H","The Falls","O'Fallon","MO","Hulett","Brad","Amigos Labor Solutions, Inc.","Agent",,"Dallas","TX"
"TEMP","05442318",,"11/23/04 00:00:00","12/17/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"MO","406.683-010","Greenskeeper II",40,7.6100,"H",7.1500,"H","The Lodge of Four Seasons","Lake Ozark","MO","Adams","Nancy","H.E.L.P.","Young","John","Goffstown","NH"
"TEMP","05442315",,"11/19/04 00:00:00","12/16/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"MO","408.687-014","Laborer, Landscape",9,8.0000,"H",7.4400,"H","Green Turf Irrigation","Maryland Heights","MO","Nowack","Stanley","Great Lakes Labor","Drus","Tracy","Pinckney","MI"
"TEMP","05442312",,"11/22/04 00:00:00","12/16/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"MO","408.687-014","Laborer, Landscape",15,7.0700,"H",7.4400,"H","J.D. Schlegel Landscaping Company","St. Louis","MO","Schlegel","John","AgWorks, Inc.","agent",,"Lake Park","GA"
"TEMP","05442309",,"11/15/04 00:00:00","12/17/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"MO","408.687-014","Laborer, Landscape",29,7.7000,"H",7.1500,"H","Doctor's Inc. dba Doctor's Lawn and Landscape Inc.","Stilwell","KS","Myers","Mark","Immigration Services of MO, Inc.","McComb","Amanda","Eldon","MO"
"TEMP","05442367","V-IL57536","11/08/04 00:00:00","11/08/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"IL","408.687-014","Laborer, Landscape",12,7.0200,"H",7.3800,"H","Guijarro Brothers Inc. dba Ray & Daves Lawn Care","Carpentersville","IL","Guijarro","Jose","ILMC","EURY","STAN","VASS","NC"
"TEMP","05442369","V-IL57478","10/19/04 00:00:00","10/19/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"IL","408.687-014","Laborer, Landscape",12,7.5000,"H",7.3800,"H","Tepa Landscaping, Inc.","Joliet","IL","Placencia","Jose","ILMC","EURY","STAN","VASS","NC"
"TEMP","05442373","V-IL57541","11/08/04 00:00:00","11/08/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"IL","408.687-014","Laborer, Landscape",15,7.0200,"H",7.3800,"H","Yard Medics Inc.","Wheaton","IL","O'neill","Christopher","ILMC","EURY","STAN","VASS","NC"
"TEMP","05442351","V-IL57496","10/25/04 00:00:00","10/25/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"IL","869.687-026","Construction Worker II",40,8.1900,"H",8.6200,"H","American Decorating, Inc.","Roselle","IL","Garcia","Juan","ILMC","EURY","STAN","VASS","NC"
"TEMP","05442375","V-IL57534","11/08/04 00:00:00","11/08/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"IL","408.687-014","Laborer, Landscape",40,7.5000,"H",7.3800,"H","Premier Landscape Contractors, Inc","Burr Ridge","IL","Postma","Jason","ILMC","EURY","STAN","VASS","NC"
"TEMP","05442377","V-IL57506","10/27/04 00:00:00","10/27/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"IL","408.687-014","Laborer, Landscape",25,7.0200,"H",7.3800,"H","King's Landscaping","Hinsdale","IL","King","Mark","Mid-Atlantic Resources Association, Inc.","Whitley","Elizabeth","Lovingston","VA"
"TEMP","05442308",,"11/16/04 00:00:00","11/16/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"MO","408.687-014","Laborer, Landscape",11,7.4400,"H",7.4400,"H","Westwood County Club of St. Louis","St. Louis","MO","Witzman","Corey","Foley Enterprises","Foley","Terry","Austin","TX"
"TEMP","05442307",,"11/12/04 00:00:00","12/17/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"MO","408.687-014","Laborer, Landscape",10,7.5000,"H",6.8500,"H","Artistic Landscape and Woodcliffe Nursery, Inc.","Truxton","MO","Lawson","Glenn","Allan H. Bell & Associates","Bell","Jeffrey","North Kansas City","MO"
"TEMP","05442304",,"11/18/04 00:00:00","12/17/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"MO","408.687-014","Laborer, Landscape",15,8.0000,"H",7.4400,"H","Hillerman Nursery & Florist, Inc.","Washington","MO","Hillerman","B.","International Hospitality Resources","Azinger","Sandra","Hot Springs","SD"
"TEMP","05442370","V-IL57540","11/08/04 00:00:00","11/08/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",5,"IL","408.687-014","Laborer, Landscape",25,7.0200,"H",7.3800,"H","V & A Landscaping","Elgin","IL","Valdivia","Pedro","ILMC","EURY","STAN","VASS","NC"
"TEMP","06359087","0100976","11/19/04 00:00:00","12/15/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"TX","408.687-014","Laborer, Landscape",9,7.1500,"H",7.1500,"H","MALDONADO LANDSCAPE & IRRIGATION  LTD","NEW BRAUNFELS","TX","MALDONADO","JORGE","ROBERT D KERSHAW","KERSHAW","ROBERT","AUSTIN","TX"
"TEMP","06359115",,"11/15/04 00:00:00","12/14/04 00:00:00","12/21/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"WY","408.687-014","Laborer, Landscape",6,8.0000,"H",8.0800,"H","ROCKY MOUNTAIN LANDSCAPE","DRIGGS","ID","MERRILL","PATRICIA","GLOBAL RESOURCES, INC.","ROWE","MICHAELENE","RUPERT","ID"
"TEMP","06359110","SD111904BWGS-LFA","11/19/04 00:00:00","12/13/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"SD","329.467-010","Attendant, Lodging Facilities",15,6.2500,"H",6.4000,"H","BEST WESTERN GOLDEN SPIKE","HILL CITY","SD","ANDERSON","MICHELE","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06359109","SD111904BWGS-CN","11/19/04 00:00:00","12/13/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"SD","317.687-010","Cook Helper",8,6.2500,"H",6.3400,"H","BEST WESTERN GOLDEN SPIKE","HILL CITY","SD","ANDERSON","MICHELE","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06359108","SD11704PALM","11/17/04 00:00:00","12/13/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"SD","329.467-010","Attendant, Lodging Facilities",40,6.5000,"H",6.4000,"H","PALMER GULCH LODGE/KOA","HILL CITY","SD","DAISS","JOSH","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06359094",,"11/16/04 00:00:00","12/17/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"CO","408.687-014","Laborer, Landscape",35,8.0000,"H",8.0600,"H","SINGING HILL LANDSCAPE, INC.","AURORA","CO","LEMAN","DEBRA","Mid-Atlantic Solutions, Inc.","Whitley","Elizabeth","Lovington","VA"
"TEMP","06359095","SD111604AMUI","11/16/04 00:00:00","12/15/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"SD","408.687-014","Laborer, Landscape",20,7.5900,"H",7.5900,"H","A & M UNDERGROUND IRRIVGATION SYSTEMS","SIOUX FALLS","SD","MATTERN","ALFRED","FEDERATION OF EMPLOYERS & WORKERS OF AMERICA","AGENT","FEWA","BAY CITY","TX"
"TEMP","06359105","SD111704DURS","11/17/04 00:00:00","12/13/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"SD","329.467-010","Attendant, Lodging Facilities",65,6.4000,"H",6.4000,"H","DURST MANAGEMENT SERVICES","KEYSTONE","SD","SELLARS","JIM","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06359098","SD111094HUTC","11/19/04 00:00:00","12/13/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"SD","329.467-010","Attendant, Lodging Facilities",8,6.4000,"H",6.4000,"H","HUTCH'S ENTERPRISES","PRESHO","SD","MC CLANAHAN","SCOTT","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06359100","SD111704HOJO","11/17/04 00:00:00","12/13/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"SD","329.467-010","Attendant, Lodging Facilities",1,6.2500,"H",6.4000,"H","HOWARD JOHNSON EXPRESS","RAPUD CITY","SD","OPTIZ","CHUCK","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06359086","0100837","11/15/04 00:00:00","12/15/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"TX","408.687-014","Laborer, Landscape",10,7.5800,"H",7.1000,"H","JOHNSON TURF","FRISCO","TX","JOHNSON","ERICK","APG CONSULTING GROUP INC","PESQUERA","MARCO","BROWNSVILLE","TX"
"TEMP","06359129","000000101022","11/22/04 00:00:00","12/17/04 00:00:00","12/21/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"TX","869.687-026","Construction Worker II",55,8.5000,"H",7.0700,"H","Graystone Contractors","Georgetown","TX","Bagliore","Tony","Masada consulting","Spradling","Aimee","Liberty Hill","TX"
"TEMP","06359104","SD111704COMF","11/17/04 00:00:00","12/13/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"SD","329.467-010","Attendant, Lodging Facilities",15,6.5000,"H",6.4000,"H","COMFORT INN I 90","RAPID CITY","SD","HUBER","DIANE","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06359107","SD111904HOLIEX","11/19/04 00:00:00","12/13/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"SD","329.467-010","Attendant, Lodging Facilities",40,6.5000,"H",6.4000,"H","HOLIDAY INN EXPRESS , FIRST LADY, SUPER 8 MOTEL","HILL CITY","SD","SHRINER","SHANE","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06359106","SD111704KRUL","11/17/04 00:00:00","12/13/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"SD","311.677-014","Counter Attendant, Cafeteria",15,6.2500,"H",6.5600,"H","Krull's Market","Hill City","SD","Krull","Dennis","INTERNATIONAL HOSPITALITY RESOURCES","AZINGER","SANDRA","HOT SPRINGS","SD"
"TEMP","06359058",,"11/03/04 00:00:00","12/15/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"LA","050.067-014","Market Research Analyst I",1,18.7500,"H",11.9900,"H","Louisiana Premium Seafoods, Inc.","Palmetto","LA","Benhard","Jeff","LAWRENCE B. FABACHER","FABACHER","LAWRENCE","NEW ORLEANS","LA"
"TEMP","06359075","05-0318","11/16/04 00:00:00","12/14/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"CO","408.687-014","Laborer, Landscape",10,7.4200,"H",7.4200,"H","ELROD SOD INSTALLATION INC","FT COLLINS","CO","ELROD","PHILIP","FEDERATION OF EMPLOYERS & WORKERS OF AMERICA","AGENT","FEWA","BAY CITY","TX"
"TEMP","06359079","05-0323","11/16/04 00:00:00","12/15/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"CO","408.687-014","Laborer, Landscape",6,7.9500,"H",7.9500,"H","RANGEL LANDSCAPE SERVICES","FT LUPTON","CO","RANGEL","PATRICIA","FOLEY ENTERPRISES","FOLEY","JIM","AUSTIN","TX"
"TEMP","06359078",,"10/26/04 00:00:00","12/15/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"MT","452.364-010","Forester Aide",35,11.9900,"H",11.9900,"H","PINEDA POST & POLES, INC.","WHITE BIRD","ID","PINEDA","GLORIA","LABOR CONSULTANTS INTERNATIONAL","MUILENBURG","GINNY","POST FALLS","ID"
"TEMP","06359127","2357538","11/22/04 00:00:00","12/14/04 00:00:00","12/21/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"WY","408.687-014","Laborer, Landscape",5,8.0800,"H",8.2300,"H","NATURESCAPE DESIGNS","JACKSON","WY","KUHR","ROLLAND","BEVERLY PALM-BIGELOW/MCB SERVICES, INC.","PALM-BIGELOW","BEVERLY","DRIGGS","ID"
"TEMP","06359082","0101160","11/30/04 00:00:00","12/16/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"TX","869.687-026","Construction Worker II",8,7.0600,"H",7.0600,"H","M & S FRAMING","SAN ANTONIO","TX","PADRON","MARTIN","SAM HADDAD","HADDAD","SAM","AUSTIN","TX"
"TEMP","06359083","0100833","11/15/04 00:00:00","12/15/04 00:00:00","12/20/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"TX","406.687-010","Landscape Specialist",8,8.9800,"H",8.9800,"H","ANTHONY SERVICES","AUBREY","TX","ANTHONY","TIM","CASA DEL HISPANO","EPPES","ELIZABETH","LEWISVILLE","TX"
"TEMP","06359118",,"11/24/04 00:00:00","12/14/04 00:00:00","12/21/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",6,"WY","869.687-026","Construction Worker II",10,6.5500,"H",6.5100,"H","DR. PAINT, INC.","BEDFORD","WY","EDINGTON","PETER","ESTELA RUIZ","RUIZ","ESTELA","VICTOR","ID"
"TEMP","02512707","200411030090","11/03/04 00:00:00","11/03/04 00:00:00","12/15/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",2,"NJ","869.687-026","Construction Worker II",10,22.4500,"H",46696.0000,"A","WAGNER ROOFING INC","FLEMINGTON","NJ","WAGNER","MIKE","FEDERATION OF EMPLOYERS & WORKERS","EVANS","SCOTT","Bay City","TX"
"TEMP","02512718","200411030082","11/03/04 00:00:00","11/03/04 00:00:00","12/15/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",2,"NJ","869.687-026","Construction Worker II",12,22.4500,"H",46696.0000,"A","LIBERTY BELL PAINTING INC","MINE HILL","NJ","PARTHENAKIS","MIKE","Law Office of Susan w. Scheer","Scheer","Susan","Morristown","NJ"
"TEMP","02512708","200411030075","11/03/04 00:00:00","11/03/04 00:00:00","12/15/04 00:00:00","Denied, Temporary","01/18/05 00:00:00",2,"NJ","408.687-014","Laborer, Landscape",12,8.7100,"H",18116.8000,"H","ASPEN LANDSCAPING CONTRACTING INC","UNION","NJ","FUENTES","MARIA","FEDERATION OF EMPLOYERS & WORKERS","EVANS","SCOTT","Bay City","TX"
"TEMP","01342843","200403505","11/16/04 00:00:00","12/29/04 00:00:00","01/05/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.372-011","Janitors and Cleaners, Except Maids and Housekeepi",10,11.1500,"H",11.1500,"H","At Your Service, Cleaning and Valet Services","Nantucket","MA","Torres","Nicolas","Antioch Associates USA, Inc.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01342835","200403495","11/16/04 00:00:00","12/29/04 00:00:00","01/05/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.412-031","Retail Salespersons",8,11.3400,"H",11.3400,"H","Four Winds Gifts","Nantucket","MA","Rubin","Liz","Antioch Associates USA, Inc.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01342836","200403409","11/15/04 00:00:00","12/29/04 00:00:00","01/05/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.359-011","Dining Room and Cafeteria Attendants and Bartender",15,7.1000,"H",7.4000,"H","Waverly Oaks Golf Club","Plymouth","MA","Ridder","Mark","Attorney-At-Law  John K. Dvorak","Dvorak","John","Boston","MA"
"TEMP","01342837","200403550","11/17/04 00:00:00","12/29/04 00:00:00","01/05/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.359-011","Dining Room and Cafeteria Attendants and Bartender",9,7.1000,"H",7.1300,"H","1696 Corp., dba Old Yarmouth Inn","Yarmouthport","MA","Fitzgerald","Sheila","Law Offices of John K. Dvorak","Dvorak","John","Boston","MA"
"TEMP","01342839","200403549","11/17/04 00:00:00","12/29/04 00:00:00","01/05/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.353-022","Counter Attendants, Cafeteria, Food Concession, an",6,8.4200,"H",7.3800,"H","Cape Deli","Hyannis","MA","Gyawali","Prakash","Law Offices of John K. Dvorak","Dvorak","John","Boston","MA"
"TEMP","01342897","200403595","11/23/04 00:00:00","01/06/05 00:00:00","01/11/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.359-021","Dishwashers",8,8.8200,"H",8.8200,"H","Sperry Tents of Nantucket","Nantucket","MA","Grennan","Alan","Antioch Associates USA, Inc.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01342900","200403509","11/16/04 00:00:00","01/06/05 00:00:00","01/11/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.352-014","Cooks, Restaurant",4,13.0900,"H",13.0900,"H","Catchit Corp., d/b/a Cambridge Street","Nantucket","MA","Gould","Brandt","Antioch Associates USA, Inc.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01342901","200403626","11/26/04 00:00:00","01/06/05 00:00:00","01/11/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.352-021","Food Preparation Workers",18,9.0000,"H",8.5200,"H","STOP & SHOP","Nantucket","MA","Molloy","Patty","Antioch Associates USA, Inc.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01342856","200403520","11/16/04 00:00:00","11/16/04 00:00:00","01/06/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.473-012","Helpers--Carpenters",1,18.0000,"H",11.5000,"H","Davenport Building Co.","S. Yarmouth","MA","Sauro","David","Robert L Gammell","Gammell","Robert","Hyannis","MA"
"TEMP","01342851",,"11/15/04 00:00:00","11/15/04 00:00:00","01/06/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.353-022","Counter Attendants, Cafeteria, Food Concession, an",8,8.4200,"H",7.7100,"H","Magmor Inc. dba Provincetown Fudge Factory","Provincetown","MA","Maguire","John","Law Offices of Matthew Lee, P.C.","Lee","Matthew","Centerville","MA"
"TEMP","01342846","200403480","11/16/04 00:00:00","12/29/04 00:00:00","01/05/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.359-011","Dining Room and Cafeteria Attendants and Bartender",40,7.2000,"H",7.2000,"H","Nantucket Island Resorts","Nantucket","MA","Remick","Jane","Antioch Associates USA, Inc.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","01342844","200403575","11/19/04 00:00:00","12/29/04 00:00:00","01/05/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.352-014","Cooks, Restaurant",8,13.0900,"H",13.0900,"H","R.J. Diamond Inc.","Nantucket","MA","Diamond","Richard","Antioch Associates USA, Inc.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","02513061","20040087260","11/05/04 00:00:00","11/05/04 00:00:00","01/04/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",2,"NY","408.687-014","Laborer, Landscape",12,8.6700,"H",9.1200,"H","NATIONAL LAWN SPRINKLERS INC","N  WHITE PLAINS","NY","LUCIANO","JOHN","Pollack, Pollack, Isaac & De Cicco","Pollock","Conrad","New York","NY"
"TEMP","01342841","200403524","11/16/04 00:00:00","12/29/04 00:00:00","01/05/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.359-021","Dishwashers",5,9.0000,"H",8.8200,"H","Willowbend Country Club, Inc.","Mashpee","MA","Angheusiu","Aurelian","Robert L. Gammell, ESQ.","Gammell","Robert","Hyannis","MA"
"TEMP","01342840","200403530","11/16/04 00:00:00","12/29/04 00:00:00","01/05/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.373-011","Landscaping and Groundskeeping Workers",3,10.0000,"H",9.4700,"H","Green Harbor Resorts","West Yarmouth","MA","Schott","Richard","Robert L. Gammell, ESQ.","Gammell","Robert","Hyannis","MA"
"TEMP","02513071","20040088610","11/16/04 00:00:00","11/16/04 00:00:00","01/04/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",2,"NY","408.687-014","Laborer, Landscape",11,7.1300,"H",7.5000,"H","BAKER LANDSCAPING","WARREN COUNTY","NY","BAKER","MICHAEL","Amigos Labor Solutions, Inc.","Solutions","Amigos","Dallas","TX"
"TEMP","02513070","20040088540","11/17/04 00:00:00","11/17/04 00:00:00","01/04/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",2,"NY","299.367-014","Stock Clerk",2,268.0000,"W",282.0000,"W","AMAGANSETT HARDWARE INC","AMAGANSETT","NY","KIEMBOCK","HERBERT","US AMERICANS INC","GISMONDI","JOHN","WESTBURY","NY"
"TEMP","02513069","20040088330","11/15/04 00:00:00","11/15/04 00:00:00","01/04/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",2,"NY","299.367-014","Stock Clerk",2,14.0000,"H",12.4100,"H","VERDERBERS LANDSCAPE NURSERY INC","AQUEBOGUE","NY","VERDERBERS","JOHN","MARIO DEMARCO,  ATTORNEY AT LAW","DEMARCO","MARIO","FARMINGVILLE","NY"
"TEMP","02513068","20040088090","11/10/04 00:00:00","11/10/04 00:00:00","01/04/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",2,"NY","408.687-014","Laborer, Landscape",5,9.5000,"H",9.1200,"H","PRADO LANDSCAPING SERVICES","BREWSTER","NY","PRADO","DULIO","SEBASTIAN OLIVEIRA"," OLIVEIRA","SEBASTIAN","DANBURY","CT"
"TEMP","02513065","20040088050","11/09/04 00:00:00","11/09/04 00:00:00","01/04/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",2,"NY","361.684-010","Launderer, Hand",7,295.0000,"W",270.4000,"W","NEPTUNE MOTEL","MONTAUK","NY","BLACK","JUDITH","A & D INTERNATIONAL","A & D INTERNATIONAL",,"UNION DALE","NY"
"TEMP","02513064","20040088040","11/09/04 00:00:00","11/09/04 00:00:00","01/04/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",2,"NY","869.687-026","Construction Worker II",7,25.8500,"H",25.8500,"H","COPPER CRAFTS INC","RIVERHEAD","NY","TROYAN","JONATHAN","A & D INTERNATIONAL","A & D INTERNATIONAL",,"UNION DALE","NY"
"TEMP","02513062","20040087750","11/03/04 00:00:00","11/03/04 00:00:00","01/04/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",2,"NY","408.687-014","Laborer, Landscape",6,6.8400,"H",6.8400,"H","LANDSCAPES BY LEONARD INC","POUGHKEEPSIE","NY","FUTYMA","LEONARD","Federation of Employers and Workers of America","Scott, Inc.","C.","BAY CITY","TX"
"TEMP","01342845","200403514","11/16/04 00:00:00","12/29/04 00:00:00","01/05/05 00:00:00","Certified, Temporary","01/18/05 00:00:00",1,"MA","999.359-021","Dishwashers",12,10.0000,"H",8.8200,"H","The Sconset Cafe","Amherst","MA","Nelson","Rolf","Antioch Associates USA, Inc.","Zimmerman","Jane","S. Dennis","MA"
"TEMP","03413319",,"11/22/04 00:00:00","11/22/04 00:00:00","12/17/04 00:00:00","Certified, Temporary","01/18/05 00:00:00",3,"PA","869.687-026","Construction Worker II",9,10.8400,"H",10.8400,"H","Steinbauten, Inc.","Coatesville","PA","Allen","David","International Personnel Resources","Glah","Michael","West Chester","PA"
